image,title,id,regular_price,special_price,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Type,Generation,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,Installed RAM Details,RAM Type,RAM Bus (MHz),Total RAM Slot,Max. RAM Support,Storage,Installed HDD Type,HDD RPM,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Display Features,Optical Drive,Multimedia Card Slot,USB 2 Port,USB 3 Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Num Key pad,Pointing Device,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Others,Country Of Origin,Made in/ Assemble,Installed SSD Type,Supported Multimedia Card,USB C / Thunderbolt Port,Keyboard Back-lit,Finger Print Sensor,Body Material,Backup Time,Chipset.,Optane Memory,Storage Upgrade,Display Surface,TPM,Adapter Type,Processor Type.,Built-In RAM,Security Chip,Empty/Expansion RAM Slot,Package Content,Mini HDMI Port,Keyboard Layout,Micro HDMI Port,VGA/D-Sub,Graphics Memory Type,Licensed Application,Display Refresh Rate,Audio Port,Display Bazel,Touch Screen,Display Port,NFC,RGB Keyboard,Mini DP Port,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution
https://www.ryanscomputers.com/storage/products/main/acer-nitro-7-an715-51-9th-gen-intel-core-i5-9300h-11567321692.webp,Acer Nitro 7 AN715-51 Intel core i5 9300H 15.6 Inch FHD IPS Display Black Gaming Laptop #NH.Q5HSI.005,Product Id: 33.02.002.835,"                                 126,730  ","                                 116,800  ",Acer,Acer Nitro 7 AN715-51,Nitro,NH.Q5HSI.005,Intel,Intel Core i5,9th,Core i5 9300H,2.40 GHz,4.10 GHz,4,8,8MB,8GB,,DDR4,,2,32GB,1TB HDD+256GB SSD,SATA,7200 RPM,,Nvidia GTX 1660Ti,Dedicated,6GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,"Display Screen Type: LCD, Display Screen Technology: ComfyView, Aspect Ratio: 16:9",No,No,1 x USB 2.0,2 x USB 3,1,Combo,Combo,Kensington lock,Ethernet RJ-45,"IEEE 802.11a, b, g, n, ac",Yes,Stereo speakers,2 x speakers,Yes,HD Webcam,Yes,TouchPad,Windows 10 Home,Black,363.4 x 259.5 x 23.14mm,2.50 Kg,4 Cell,3580 mAh,Li-Ion,180 W AC power adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Backlit KeyBoard, Gaming Notebook","HDCP Supported: Yes, Wireless LAN: Wireless-AC 9560, IEEE 802.11a/b/g/n/ac, Front Camera/Webcam Video Resolution: 1280 x 720, Number of Microphones: 2, Pointing Device Type: TouchPad, TouchPad Features: Multi-touch Gesture",Taiwan,China,PCIe,,1 x USB 3.1 Gen 1 Type-C,Yes,,,,Intel HM370,,,,,,,,,1,,,,,,GDDR6,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-pulse-gl66-11uck-intel-core-i5-11400h-156-11636370614.webp,MSI Pulse GL66 11UCK Intel Core i5 11400H 15.6 Inch FHD Display Titanium Grey Gaming Laptop,Product Id: 33.02.033.1181,"                                 126,950  ","                                 118,000  ",MSI,MSI Pulse GL66 11UCK,,,Intel,Intel Core i5,11th,Core i5 11400H,,4.50 GHz,6,12,12MB,8GB,,DDR4,3200MHz,2,64GB,512GB SSD,,,1,Nvidia RTX 3050,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,1 x USB Type-A,2 x USB Type-A,1,Combo,Combo,,Yes,Intel Wi-Fi 6,Bluetooth 5.1,,Yes,Yes,HD WebCam,,Touch Pad,Windows 10 Home,Titanium Grey,359 x 259 x 23.95mm,2.25 kg,3 Cell,,53.5Wh,Yes,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,,,NVMe PCIe,,1 x USB Type-C,Yes,No,,,Intel HM570,,,,,150 W,,,,1,,,RGB Backlight Keyboard,,,GDDR6,,144 Hz,,,,,,Yes,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-laptop-3-10th-gen-intel-core-i5-11608444153.webp,Microsoft Surface Laptop 3 Intel Core i5 1035G7 13.5 Inch Multi Touch Display Sandstone Surface Laptop,Product Id: 33.03.191.192,"                                 132,370  ","                                 122,000  ",Microsoft,Microsoft Surface Laptop 3,Surface Laptop,"PKX-00007, V4C-00064",Intel,Intel Core i5,10th,Core i5 1035G7,1.20 GHz,3.70 GHz,4,8,6MB,8GB,1 x 8GB,LPDDR4x,,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,13.5,PixelSense MultiTouch Display,2256x1504 (WxH),,No,,,1 x USB-A,,Combo,Combo,,,Wi-Fi 6 802.11 ax,Bluetooth 5.0,,Dolby Audio Premium,Yes,HD Webcam,,,Windows 10 Home,Sandstone,308 x 223 x 14.5mm,1.29 Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Sandstone with metal palm rest, Windows Hello face authentication camera (front-facing), 720p HD f2.0 camera (front-facing), 3.5 mm headphone jack, Dual far-field Studio Mics, Omnisonic Speakers with Dolby Audio Premium, Navigate, scroll, and browse through documents and websites, Stream shows and movies, Create stunning presentations, Store photos, files, and more, Smooth multitasking in multiple apps and tabs, Easy to carry, starts at just 2.79 pounds, Exceptional typing comfort and large trackpad, Connect to displays, docking stations, and more","Aspect ratio: 3:2, Touch: 10 point multi-touch, Core: Quad-core, Security: Firmware TPM , Enterprise-grade protection with Windows Hello face sign-in, Sensors: Ambient light sensor, Wi-Fi 6: 802.11ax compatible, Bluetooth: Bluetooth Wireless 5.0 technology, Connections: 1 x Surface Connect port, Compatible with Surface Dial off-screen interaction",,,,,1 x USB-C,,,Aluminum Casing,Up to 11.5 Hrs. (Battery life),,,,,,,,,,,"Surface Laptop 3, Power Supply, Quick Start Guide, Safety and warranty documents",,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-laptop-3-10th-gen-intel-core-i5-11610277125.webp,Microsoft Surface Laptop 3 Intel Core i5 1035G7 13.5 Inch Multi Touch Display Black Surface Laptop,Product Id: 33.03.191.195,"                                 132,370  ","                                 122,000  ",Microsoft,Microsoft Surface Laptop 3,Surface Laptop,PKU-00022,Intel,Intel Core i5,10th,Core i5 1035G7,1.20 GHz,3.70 GHz,4,8,6MB,8GB,,LPDDR4x,,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,13.5,PixelSense MultiTouch Display,2256x1504 (WxH),,No,,,1 x USB-A,,Combo,Combo,,,Wi-Fi 6 (802.11 ax),Bluetooth 5.0,,Dolby Audio Premium,Yes,HD Webcam,,,Windows 10 Pro,Black,308 x 223 x 14.5mm,1.265Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Platinum with Alcantara material palm rest, Windows Hello face authentication camera (front-facing), 720p HD f2.0 camera (front-facing), 3.5 mm headphone jack, Dual far-field Studio Mics, Omnisonic Speakers with Dolby Audio Premium, Navigate, scroll, and browse through documents and websites, Stream shows and movies, Create stunning presentations, Store photos, files, and more, Smooth multitasking in multiple apps and tabs, Easy to carry, starts at just 2.79 pounds, Exceptional typing comfort and large trackpad, Connect to displays, docking stations, and more","Aspect ratio: 3:2, Touch: 10 point multi-touch, Core: Quad-core, Security: Firmware TPM , Enterprise-grade protection with Windows Hello face sign-in, Sensors: Ambient light sensor, Wi-Fi 6: 802.11ax compatible, Bluetooth: Bluetooth Wireless 5.0 technology, Connections: 1 x Surface Connect port, Compatible with Surface Dial off-screen interaction",USA,,,,1 x USB-C,,,Aluminum Casing,Up to 11.5 Hrs. (Battery life),,,,,Yes,,,,,,"Surface Laptop 3, Power Supply, Quick Start Guide, Safety and warranty documents",,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-laptop-3-10th-gen-intel-core-i5-11577344992.webp,Microsoft Surface Laptop 3 Intel Core i5 1035G7 13.5 Inch Multi Touch Display Matte Black Surface Laptop,Product Id: 33.03.191.153,"                                 132,370  ","                                 122,000  ",Microsoft,Microsoft Surface Laptop 3,Surface Laptop,"V4C-00022, V4C-00037, PKX-00003",Intel,Intel Core i5,10th,Core i5 1035G7,1.20 GHz,3.70 GHz,4,8,6MB,8GB,,LPDDR4x,,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,13.5,PixelSense MultiTouch Display,2256x1504 (WxH),"Aspect ratio: 3:2, Touch: 10 point multi-touch",No,,,1 x USB-A,,Combo,Combo,,,802.11ax,Bluetooth 5.0,,Yes,,HD Webcam,,,Windows 10 Home,Matt Black,308 x 223 x 14.5 mm,1.288Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Matte Black with metal palm rest, Windows Hello face authentication camera (front-facing), 720p HD f2.0 camera (front-facing), 3.5 mm headphone jack, Dual far-field Studio Mics, Omnisonic Speakers with Dolby Audio Premium, Navigate, scroll, and browse through documents and websites, Stream shows and movies, Create stunning presentations, Store photos, files, and more, Smooth multitasking in multiple apps and tabs, Easy to carry, starts at just 2.79 pounds, Exceptional typing comfort and large trackpad, Connect to displays, docking stations, and more","Enterprise-grade protection with Windows Hello face sign-in, Sensors: Ambient light sensor, Wi-Fi 6: 802.11ax compatible, Bluetooth: Bluetooth Wireless 5.0 technology, Connections: 1 x Surface Connect port, Compatible with Surface Dial off-screen interaction, Dimensions: 308 x 223 x 14.5mm",USA,,,,1 x USB-C,,,Aluminum Casing,Up to 11.5 Hrs. (Battery life),,,,,,,,,Firmware TPM,,"Surface Laptop 3, Power Supply, Quick Start Guide, Safety and warranty documents",,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/gigabyte-gaming-g5-md-intel-core-i5-11400h-156-21637237439.webp,Gigabyte Gaming G5 MD Intel Core i5 11400H 15.6 Inch FHD Display Matte Black Gaming Laptop,Product Id: 33.02.018.72,"                                 134,540  ","                                 124,000  ",Gigabyte,Gigabyte Gaming G5 MD,Gaming G5,,Intel,Intel Core i5,11th,Core i5 11400H,,4.50 GHz,6,12,12MB,16GB,2 x 8GB,DDR4,3200MHz,,,512GB SSD,,,,Nvidia RTX 3050 Ti Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,72% NTSC,No,Yes,1 x USB 2.0 Type-A,"1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 2 Type-A",1,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,HD Webcam,,Touchpad,Windows 10 Home,Matt Black,,2.2 kg,,48.96 Wh,Li-Ion,,"2 year (Battery, Adapter 1 year)",,,,,,NVMe PCIe,Micro SD card,1 x USB 3.2 Type-C,Yes,,,,,,,AntiGlare,,,,,,,,,,,,GDDR6,,144 Hz,,,,,,,1,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-pro-7-lte-intel-core-i5-1135g7-31633415102.webp,Microsoft Surface Pro 7+ LTE Intel Core i5 1135G7 12.3 Inch Platinum 2-in-1 Detachable Laptop #1S4-00001,Product Id: 33.03.191.230,"                                 135,630 (Estimated price) ","                                 125,000 (Estimated price) ",Microsoft,Microsoft Surface Pro 7+ LTE,Surface Pro,1S4-00001,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,DDR4,,,,256GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,12.3,PixelSense MultiTouch Display,2736x1824 (WxH),"3:2 Aspect ratio, 10-point multi-touch, 267 PPI",No,,,1 x USB-A,,Combo,Combo,,,Yes,,1.6W stereo speakers with Dolby Atmos,Yes,Dual far-field Studio Mics,FHD Webcam ( Front & Rear),,,Windows 10 Pro,Platinum,292 x 201 x 8.5 mm,796 gm,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,,"Port: 1 x nano SIM (LTE), 1 x Surface Connect port, Surface Type Cover port, Sensors: Ambient light sensor, Accelerometer, Gyroscope, Magnetometer",USA,,NVMe PCIe,,1 x USB Type-C,,,,,,,,,,,,,Firmware TPM 2.0,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/gigabyte-gaming-g5-kc-intel-core-i5-10500h-156-11637237863.webp,Gigabyte Gaming G5 KC Intel Core i5 10500H 15.6 Inch FHD Display Matte Black Gaming Laptop,Product Id: 33.02.018.73,"                                 137,800  ","                                 127,000  ",Gigabyte,Gigabyte Gaming G5 KC,Gaming G5,,Intel,Intel Core i5,10th,Core i5 10500H,2.50 GHz,4.50 GHz,6,12,12MB,16GB,2 x 8GB,DDR4,3200MHz,,,512GB SSD,,,,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,CML-H,No,1,1 x USB 2.0 Type-A,"1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 2 Type-A",1,,Yes,,Yes,WiFi 6,Yes,,Yes,Yes,HD Webcam,,Touchpad,Windows 10 Home,Matt Black,,2.2 kg,,48.96 Wh,Li-Ion,,"2 year (Battery, Adapter 1 year)",,,,,,NVMe PCIe,Micro SD,1 x USB 3.2 Type-C,Yes,,,,,,,AntiGlare,,,,,,,,,,,,GDDR6,,240 Hz,,,,,,Yes,1,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i5-21614331735.webp,Asus ZenBook Duo UX482EA Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY024T-UX482EA,Product Id: 33.03.006.1272,"                                 138,340  ","                                 127,500  ",Asus,Asus ZenBook Duo UX482EA,ZenBook,HY024T-UX482EA,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8GB,LPDDR4x,,,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,,1 x USB 3.2 Gen 2 Type-A,,Combo,Combo,,,Yes,Yes,,Yes,Array Microphone,HD Webcam,,TouchPad,Windows 10 Home,Celestial Blue,324 x 222 x 16.9-17.3mm,1.62 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors, ZenBook Duo 14 gives you a superbly immersive viewing experience, with a four-sided frameless NanoEdge display, ZenBook Duo 14 is no lightweight when it comes to performance. It harnesses the power of the latest 11th Generation Intel Core processors combined with plenty of fast RAM, plus Intel Iris Xe and discrete NVIDIA graphics.","Display aspect ratio: 16:9, IPS-level Panel, Anti-glare display, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93, With stylus support, Keyboard: 1.4mm Key-travel, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Audio: Smart Amp Technology, Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",Taiwan,China,NVMe PCIe,Micro SD card reader,2 x Thunderbolt 4,Yes,,,,,,,Anti-glare,Yes,,,,,,,,Backlit Chiclet Keyboard,,,,,,,,Yes,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482ea-11th-gen-intel-core-i5-11628679833.webp,Asus ZenBook Duo UX482EA 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY023T-UX482EA,Product Id: 33.03.006.1375,"                                 139,970  ","                                 129,000  ",Asus,Asus ZenBook Duo UX482EA,ZenBook,HY023T-UX482EA,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,LPDDR4x,,,32GB,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"Aspect ratio: 16:9, IPS-level Panel, LED Backlit, 400nits, sRGB: 100%, Pantone Validated, Screen-to-body ratio: 93 %, With stylus support",No,1,,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,Yes,Array microphone,HD Webcam,,TouchPad,Windows 10 Home,Celestial Blue,324 x 222 x 17mm,1.57 kg,4 Cell,70Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors","Power Supply: TYPE-C, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",Taiwan,China,NVMe PCIe,MicroSD Card Reader,2 x Thunderbolt 4,Yes,,,,,,,Anti-glare,,,,,Firmware TPM,,,,"Backlit Chiclet Keyboard, 1.4mm Key-travel",,,,,,,,Yes,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515
https://www.ryanscomputers.com/storage/products/main/msi-gf65-thin-10ue-10th-gen-intel-core-i5-10500h-11611822132.webp,MSI GF65 Thin 10UE Intel Core i5 10500H 15.6 Inch FHD IPS Display Carbon Grey Gaming Laptop,Product Id: 33.02.033.1147,"                                 142,140  ","                                 132,000  ",MSI,MSI GF65 Thin 10UE,Thin,,Intel,Intel Core i5,10th,Core i5 10500H,2.50 GHz,4.50 GHz,6,12,12MB,16GB,2 x 8GB,DDR4,3200MHz,2,64GB,512GB SSD,,,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,Ethernet RJ-45,Wi-Fi 6 802.11 ax,Bluetooth 5.1,,,,HD Webcam,No,TouchPad,Windows 10 Home,Carbon Gray,359 x 254 x 21.7 mm,1.86 kg,,51Wh,,180W AC Adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Gaming Notebook with Air Gaming Backpack, The fastest gaming display brings you the most vibrant visuals so you never miss a beat. Metallic top and keyboard cover paired with futuristic design thats packed for battle. Dedicated thermal solutions for both the CPU and GPU with up to 6 heat pipes, work harmoniously by minimizing the heat and maximizing the airflow for smooth gaming performance in such compact chassis. Immerse yourself in lossless music and enjoy the premium sound quality with Hi-Resolution Audio. Experience and listen to audio the way it was intended.","HDMI: 4K, 60Hz, Exclusive Cooler Boost 5 Technology, High-Resolution Audio ready",Taiwan,,NVMe PCIe,,2 x USB 3.2 Gen 1 Type-C,,,,,Intel HM470 Chipse,,,,,,,,,,,,,,,GDDR6,,144 Hz,,Thin-bezel,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-11th-gen-intel-core-i5-51621860388.webp,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop,Product Id: 33.02.006.1306,"                                 144,310  ","                                 133,000  ",Asus,Asus TUF Dash F15 FX516PM,TUF Dash,AZ057T-FX516PM,Intel,Intel Core i5,11th,Core i5 11300H,,4.40 GHz,4,8,8MB,8GB,1 x 8GB Non-Removable,DDR4,3200MHz,2,24GB,512GB SSD,,,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,"Aspect ratio: 16:9, sRGB: 100%, Adobe: 75.35%, Value IPS-level",No,,,3 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,2 x 2W speaker,Array Microphone,,,TouchPad,Windows 10 Home,Eclipse Gray,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76Wh,Li-ion,100W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.","1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",Taiwan,China,NVMe PCIe,,1 x Thunderbolt 4,Yes,,,,,,"Aditional SSD Slot, Upgradeable Installed SSD",Anti-glare,,,,,,1,"Laptop, Adapter, Mouse, BackPack, Manuals",,Backlit Chiclet Keyboard,,,GDDR6,,240 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-dash-f15-fx516pm-11th-gen-intel-core-i5-11621860474.webp,Asus TUF Dash F15 FX516PM Intel Core i5 11300H 15.6 Inch FHD Display Moonlight White Gaming Laptop,Product Id: 33.02.006.1307,"                                 144,310  ","                                 133,000  ",Asus,Asus TUF Dash F15 FX516PM,TUF Dash,AZ056T-FX516PM,Intel,Intel Core i5,11th,Core i5 11300H,,4.40 GHz,4,8,8MB,8GB,1 x 8GB Non-Removable,DDR4,3200MHz,2,24GB,512GB SSD,,,1,Nvidia RTX 3060 Graphics,Dedicated,6GB,15.6,FHD LED,1920x1080 (WxH) FHD,"Aspect ratio: 16:9, sRGB: 100%, Adobe: 47.34%, Refresh Rate: 244Hz,Value IPS-level",No,,,3 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,Kensington Lock,Ethernet RJ-45,Wi-Fi 6 (802.11ax),Bluetooth 5.1,,2 x 2W speaker,Array Microphone,,,TouchPad,Windows 10 Home,Moonlight White,360 x 252 x 19.9 mm,2.00 Kg,4 Cell,76Wh,Li-ion,100W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"TUF Dash F15 puts powerful gaming in a super slim chassis. Even at 19.9mm thin, this TUF chassis meets rigorous MIL-STD durability standards, resisting everyday knocks and bumps. Two speakers with four cut-outs are loud and immersive, Advanced Two-Way AI Noise Cancelation works with any input device and also with downstream connections, Synchronize your look with TUF Gaming accessories all built with durability in mind. The TUF Gaming backpack features a large internal compartment with dividers, so you can safely store and transport your laptop and all your peripherals to LAN parties and tournaments.","1 x 3.5mm Combo Audio Jack, HDMI Version: 2.0b, Power Supply: TYPE-C, Output: 20V DC, 5A, 100W, Input: 100 - 240V AC 50/60Hz universal",Taiwan,China,NVMe PCIe,,1 x Thunderbolt 4,Yes,,,,,,"Aditional SSD Slot, Upgradeable Installed SSD",Anti-glare,,,,,,1,,,Backlit Chiclet Keyboard,,,GDDR6,,244 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-duo-ux482eg-11th-gen-intel-core-i5-21630846107.webp,Asus ZenBook Duo UX482EG 11th Gen Intel Core i5 1135G7 14 Inch FHD Touch Display Celestial Blue Laptop #HY191T-UX482EG,Product Id: 33.03.006.1385,"                                 151,900  ","                                 140,000  ",Asus,Asus ZenBook Duo UX482EG,ZenBook Duo,HY191T-UX482EG,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,LPDDR4x,,,,512GB SSD,,,,Nvidia MX450 Graphics,Dedicated,2GB,14,Full HD IPS Touch LED,1920x1080 (WxH) FHD,,No,1,,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Smart Amp Technology,Yes,Array Microphone,HD Webcam,,TouchPad,Windows 10 Home,,324 x 222 x 16.9 - 17.3 mm,1.57 kg,4 Cell,70 Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook Duo 14 lets you get things done in style: calmly, efficiently, and with zero fuss. Its your powerful and elegant next-level companion for on-the-go productivity and creativity, featuring the ScreenPad Plus secondary display with a brand-new tilting design that offers effortless ergonomics and seamless workflows. Powered by the latest 11th Gen Intel Core processors, ZenBook Duo 14 brings you all the benefits of tomorrows technology.","HDMI Version: 1.4, 1 x 3.5mm Combo Audio Jack, Camera: HD camera with IR function to support Windows Hello, Power Supply: TYPE-C, 65W AC Adapter, Output: 20V DC, 3.25A, 65W, Input: 100-240V AC 50/60GHz universal, Military Grade: US MIL-STD 810H military-grade standard, Regulatory Compliance: Energy star",Taiwan,China,NVMe PCIe,Micro SD card reader,2 x Thunderbolt 4,Yes,,,,,,,,,65W AC Adapter,,,Firmware TPM,,,,"Backlit Chiclet Keyboard, 1.4mm Key-travel",,,GDDR5,,,,,Yes,,,,,12.65 inch,ScreenPad Plus Touch Display,1920 x 515
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-book-3-10th-gen-intel-core-i5-11606026139.webp,Microsoft Surface Book 3 Intel Core i5 1035G7 13.5 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop #SKR-00001,Product Id: 33.03.191.185,"                                 167,090  ","                                 154,000  ",Microsoft,Microsoft Surface Book 3,Surface Book,SKR-00001,Intel,Intel Core i5,10th,Core i5 1035G7,1.20 GHz,3.70 GHz,4,8,6MB,8GB,,LPDDR4x,3733 MHz,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,13.5,PixelSense MultiTouch Display,3000 x 2000 (WxH),,No,1,,2 x Type-A USB 3.1 Gen 2,,Yes,,,,Wi-Fi 6: 802.11ax,Bluetooth 5.0,,Dolby Audio stereo speakers,,HD Webcam,,,Windows 10 Home,Platinum,343 mm x 251 mm x 15 mm-23 mm,1.53 kg,,,,,1 year,,"Next-gen, pro-grade performance for graphic design, app development, video and social content creation, and the best, most immersive gaming in a Surface laptop","Aspect ratio: 3:2, Contrast ratio: 1600:1, Touch: 10 point multi-touch G5, 2 x Surface Connect ports, Physical buttons: Volume, Power,",,,PCIe,Full-size SDXC card reader,1 x USB 3.1 Gen 2 Type-C,,,Magnesium,,,,,,2.0,,,,,,,,,,,,,,,,Yes,,,,,,,
